! MMT Pointing Data from 09/29/2020
! Converted from raw pointing file: point_20200929.dat
!
! MMT pointing data in tpoint format 4
! Next follows the header record. (Tpoint manual p. 23)
!       (TPOINT run parameters record)
! First 3 numbers are latitude (deg,min,sec)
! The next 3 are UTC date (year, month, day)
! The next 2 are Temp and Pressure
! The last 2 are Elevation and Rel. Humidity
!
! These data are observed AZ/EL followed by Raw AZ/EL
! transformed AZ into tpoint convention (South = 0, East=90)
MMT Pointing Data from 09/29/2020
+31 41 19.6 2020 9 29 17.0 746 2608.0 0.5
198.5131767 81.0509335 -161.12686 81.0560000
190.5859109 25.0738088 -169.0757872 25.0790454
191.0061479 42.6313831 -168.6537299 42.6371459
190.9534981 64.6834157 -168.70206 64.6891848
161.1971494 25.8794550 161.5356395 25.8867788
160.4245748 45.0022574 160.7652725 45.0098988
160.2018727 66.2233554 160.5475398 66.2310198
159.4956965 79.9014555 159.8554588 79.9091558
124.1298729 81.7730577 124.4884869 81.7824320
131.8095373 64.9635975 132.1532294 64.9726174
130.4936323 45.6442594 130.8333114 45.6532176
129.6697329 28.8434500 130.0080871 28.8524492
98.0107547 25.2831524 98.3480963 25.2928623
97.5227541 45.1238537 97.8607177 45.1338517
99.1151079 64.4662325 99.4552645 64.4763591
100.9630393 74.9024388 101.3067755 74.9125250
78.4919783 82.0986834 78.832078 82.1087793
67.0688218 65.3554378 67.4044867 65.3654656
70.4311919 46.2650003 70.7672553 46.2750652
69.3377811 31.3549445 69.6739843 31.3646920
39.7922613 31.4537008 40.1274226 31.4627355
39.7514223 44.4109747 40.0859571 44.4204336
41.4393338 65.2682144 41.7721554 65.2777354
42.7388652 79.6918635 43.0672038 79.7014225
13.1708328 82.0129698 13.4885385 82.0211235
8.4735025 65.5973352 8.80360769999999 65.6052197
8.99201439999999 46.1879667 9.32525580000001 46.1958858
10.1340364 29.2173131 10.4686691 29.2252953
-17.7517682 29.3584247 -17.4172892 29.3646930
-20.7769906 45.8355407 -20.4438736 45.8416243
-18.3766955 65.2465945 -18.0469452 65.2528257
-16.8795998 82.7305108 -16.5664321 82.7368312
-57.412363 79.2852587 -57.0862069 79.2893126
-54.498505 65.7990818 -54.1668791 65.8038410
-51.5499321 40.8481527 -51.2156748 40.8527655
-52.2936727 31.2394060 -51.958498 31.2437081
-79.8604772 30.0660626 -79.5244331 30.0693710
-81.4325201 44.9389415 -81.0966532 44.9427554
-83.4822673 65.7212706 -83.1466187 65.7250447
-86.0067023 82.2135314 -85.6710021 82.2172511
-109.6482074 75.9167474 -109.3064809 75.9200697
-110.207971 64.0556129 -109.8688842 64.0589434
-110.9866803 45.2614060 -110.6489749 45.2646248
-110.5096541 29.5315455 -110.1725385 29.5347599
-140.4483148 25.1968358 -140.1105151 25.2003603
-139.0999761 44.8484152 -138.760692 44.8523000
-142.2538295 65.7521292 -141.9111452 65.7562698
-142.0041935 79.6125839 -141.6504254 79.6164539
-166.4734173 80.1146711 -166.1133506 80.1197385
-171.3177391 64.6439271 -170.9725719 64.6492751
-170.6598128 44.7007808 -170.3193764 44.7063672
-171.8538641 29.3195975 -171.5151597 29.3246963
-151.7557076 29.3970847 -151.4173507 29.4013858
-151.6880291 45.8562156 -151.3480481 45.8607827
-100.7620057 45.2766292 -100.4249494 45.2799314
-101.4720854 63.4948683 -101.1341667 63.4981697
-32.4791832 65.6700509 -32.1484967 65.6754116
-19.6278885 81.8141463 -19.3101054 81.8202929
17.9694351 83.5608503 18.2837318 83.5692763
22.4228851 65.4253309 22.753873 65.4339949
57.4926208 65.9768510 57.8273599 65.9865561
57.5498146 45.9871473 57.8852964 45.9968537
57.5492751 45.9875385 57.8847361 45.9972600
90.5279865 45.1909343 90.865527 45.2007835
89.9985697 30.0627923 90.3355072 30.0726522
139.3256132 29.9690097 139.6642567 29.9774832
140.0016703 45.5756279 140.3420631 45.5843418
169.5322414 44.8293720 169.8729438 44.8363073
168.5043947 63.6320861 168.8496595 63.6392251
106.1323406 64.7590834 106.4734034 64.7688901
76.7101675 80.0025561 77.0495677 80.0125020
31.5008703 82.3879203 31.8223525 82.3967493
