! MMT Pointing Data from 07/08/2020
! Converted from raw pointing file: point_20200708.dat
!
! MMT pointing data in tpoint format 4
! Next follows the header record. (Tpoint manual p. 23)
!       (TPOINT run parameters record)
! First 3 numbers are latitude (deg,min,sec)
! The next 3 are UTC date (year, month, day)
! The next 2 are Temp and Pressure
! The last 2 are Elevation and Rel. Humidity
!
! These data are observed AZ/EL followed by Raw AZ/EL
! transformed AZ into tpoint convention (South = 0, East=90)
MMT Pointing Data from 07/08/2020
+31 41 19.6 2020 7 8 17.0 746 2608.0 0.5
-54.6289727 29.6247480 -54.2942184 29.6239875
-56.6406043 33.5488356 -56.3059756 33.5489096
-53.8746667 38.4573343 -53.5396075 38.4567209
-54.4444385 40.8818434 -54.10971 40.8811474
-45.0655206 41.6230058 -44.7312089 41.6224162
-23.1174126 15.7125795 -22.782409 15.7110412
-29.7385091 38.6353792 -29.4050658 38.6384698
-27.2610057 68.3055436 -26.9325199 68.3141550
-48.2736698 18.6310835 -47.9382995 18.6292145
-45.0762786 39.3384631 -44.7424857 39.3408525
-63.3399123 62.8751965 -63.0074753 62.8811319
-87.8977611 20.3023391 -87.5618539 20.2993966
-71.7328294 40.7319405 -71.3981282 40.7334600
-93.483212 65.5775593 -93.1474921 65.5832064
-104.7874791 18.2813593 -104.4511089 18.2780937
-122.301455 49.5921749 -121.9638571 49.5951801
-132.644467 64.2003652 -132.3041277 64.2059226
-146.1284064 27.7327720 -145.7911959 27.7321066
152.3250761 30.4660538 152.6632764 30.4696180
171.7826904 46.7280105 172.1227131 46.7336501
162.2184386 67.0605437 162.5640219 67.0703696
133.619051 30.6624099 133.9571129 30.6670177
137.3563739 37.9688591 137.6950342 37.9747417
110.2447613 61.6974065 110.5850144 61.7085816
97.8687637 19.9631984 98.2053759 19.9665371
90.2480858 46.4748873 90.5851264 46.4836169
110.3008654 62.7329627 110.64145 62.7444459
59.5928154 21.8818631 59.9285407 21.8859432
75.843937 50.6930801 76.1798398 50.7025609
57.8937972 72.2524043 58.2273391 72.2658871
43.8075764 22.2545650 44.1428439 22.2583914
43.495234 47.3660666 43.8291288 47.3743950
50.1598001 74.6881907 50.4917369 74.7020621
11.4908169 34.2152848 11.8248295 34.2201809
19.8502101 40.2101919 20.1838626 40.2165361
9.3965724 66.3054509 9.72614669999999 66.3161530
-4.62186600000001 58.2154682 -4.29101370000001 58.2237367
2.95944259999999 24.3931223 3.29410809999999 24.3955060
-8.24317049999999 53.3843406 -7.91163520000001 53.3915896
-6.97542490000001 58.1145184 -6.64452449999999 58.1227742
-39.2421568 25.1218066 -38.9071748 25.1218012
-19.133275 46.7194560 -18.8006802 46.7246317
-27.3542318 60.6662745 -27.0232173 60.6736453
-27.6518523 60.6044940 -27.3208227 60.6118460
-52.6700009 42.9380118 -52.3360907 42.9410603
-74.8741429 59.9274528 -74.5401995 59.9327181
-83.8310988 25.2840108 -83.4952164 25.2826264
-81.7548521 46.2301304 -81.4197091 46.2326971
-73.6755776 71.1578148 -73.3431843 71.1652305
-114.3320853 24.7792406 -113.9956439 24.7777517
-126.313094 51.5666428 -125.9749166 51.5699978
-126.902304 60.5175756 -126.5630557 60.5228059
-145.6258873 33.0760240 -145.2882961 33.0767243
-148.8549383 54.5754179 -148.5149338 54.5800022
-169.2967659 67.9742364 -168.950959 67.9824060
-179.219551 31.9673653 -178.8811429 31.9695548
-180.463109 47.8990810 179.8772622 47.9042555
-167.0333244 67.7066536 -166.6881631 67.7146799
156.7314374 26.7328150 157.0696405 26.7357772
152.3382984 39.2134756 152.6772786 39.2189358
149.8999148 68.5156187 150.2455061 68.5268561
118.002622 23.7354117 118.3397405 23.7395069
131.8839388 44.7857482 132.2233557 44.7933190
98.2432019 62.4074966 98.5819062 62.4192177
92.9799248 30.0489681 93.3165093 30.0547565
86.3015753 39.1983519 86.638078 39.2061477
74.2553755 65.8457179 74.5913166 65.8584997
61.0164722 33.7171598 61.3519025 33.7235979
60.2685387 40.6922375 60.6034249 40.6998687
48.5290726 68.0198907 48.8616281 68.0326157
23.5350932 33.0129789 23.8692834 33.0183011
25.9560087 47.5124114 26.2893068 47.5205881
45.4587557 68.9849342 45.790535 68.9978190
